,datetime,level_1,0
474,2020-04-13,virus,40.17094017094017
475,2020-04-13,traitement,12.82051282051282
476,2020-04-13,masque,0.8547008547008548
477,2020-04-13,5g,4.273504273504273
478,2020-04-13,bilan,8.547008547008547
479,2020-04-13,complot,15.384615384615385
480,2020-04-13,experts,4.273504273504273
481,2020-04-13,politique,18.803418803418804
482,2020-04-13,laboratoire,0.0
483,2020-04-13,qanon,0.8547008547008548
484,2020-04-14,reseaux_sociaux,56.70103092783505
485,2020-04-14,virus,49.48453608247423
486,2020-04-14,traitement,22.68041237113402
487,2020-04-14,masque,0.0
488,2020-04-14,5g,3.0927835051546393
489,2020-04-14,bilan,8.24742268041237
490,2020-04-14,complot,6.185567010309279
491,2020-04-14,experts,3.0927835051546393
492,2020-04-14,politique,18.556701030927837
493,2020-04-14,laboratoire,2.0618556701030926
494,2020-04-14,qanon,1.0309278350515463
495,2020-04-15,reseaux_sociaux,63.91752577319587
496,2020-04-15,virus,44.329896907216494
497,2020-04-15,traitement,9.278350515463918
498,2020-04-15,masque,2.0618556701030926
499,2020-04-15,5g,2.0618556701030926
500,2020-04-15,bilan,3.0927835051546393
501,2020-04-15,complot,11.34020618556701
502,2020-04-15,experts,4.123711340206185
503,2020-04-15,politique,19.587628865979383
504,2020-04-15,laboratoire,3.0927835051546393
505,2020-04-15,qanon,1.0309278350515463
506,2020-04-16,reseaux_sociaux,70.93023255813954
507,2020-04-16,virus,52.32558139534884
508,2020-04-16,traitement,3.488372093023256
509,2020-04-16,masque,0.0
510,2020-04-16,5g,1.1627906976744187
511,2020-04-16,bilan,8.13953488372093
512,2020-04-16,complot,9.30232558139535
513,2020-04-16,experts,4.651162790697675
514,2020-04-16,politique,20.930232558139537
515,2020-04-16,laboratoire,6.976744186046512
516,2020-04-16,qanon,0.0
517,2020-04-17,reseaux_sociaux,64.13043478260869
518,2020-04-17,virus,47.82608695652174
519,2020-04-17,traitement,7.608695652173914
520,2020-04-17,masque,1.0869565217391304
521,2020-04-17,5g,0.0
522,2020-04-17,bilan,8.695652173913043
523,2020-04-17,complot,13.043478260869565
524,2020-04-17,experts,21.73913043478261
525,2020-04-17,politique,9.782608695652174
526,2020-04-17,laboratoire,13.043478260869565
527,2020-04-17,qanon,0.0
528,2020-04-18,reseaux_sociaux,68.96551724137932
529,2020-04-18,virus,33.33333333333333
530,2020-04-18,traitement,9.195402298850574
531,2020-04-18,masque,0.0
532,2020-04-18,5g,2.2988505747126435
533,2020-04-18,bilan,2.2988505747126435
534,2020-04-18,complot,8.045977011494253
535,2020-04-18,experts,17.24137931034483
536,2020-04-18,politique,5.747126436781609
537,2020-04-18,laboratoire,4.597701149425287
538,2020-04-18,qanon,0.0
539,2020-04-19,reseaux_sociaux,67.07317073170732
540,2020-04-19,virus,40.243902439024396
541,2020-04-19,traitement,12.195121951219512
542,2020-04-19,masque,0.0
543,2020-04-19,5g,0.0
544,2020-04-19,bilan,3.6585365853658534
545,2020-04-19,complot,10.975609756097562
546,2020-04-19,experts,12.195121951219512
547,2020-04-19,politique,10.975609756097562
548,2020-04-19,laboratoire,9.75609756097561
549,2020-04-19,qanon,1.2195121951219512
550,2020-04-20,reseaux_sociaux,59.72222222222222
551,2020-04-20,virus,52.77777777777778
552,2020-04-20,traitement,16.666666666666664
553,2020-04-20,masque,1.3888888888888888
554,2020-04-20,5g,0.0
555,2020-04-20,bilan,5.555555555555555
556,2020-04-20,complot,6.944444444444445
557,2020-04-20,experts,11.11111111111111
558,2020-04-20,politique,9.722222222222223
559,2020-04-20,laboratoire,11.11111111111111
560,2020-04-20,qanon,1.3888888888888888
561,2020-04-21,reseaux_sociaux,52.23880597014925
562,2020-04-21,virus,52.23880597014925
563,2020-04-21,traitement,10.44776119402985
564,2020-04-21,masque,1.4925373134328357
565,2020-04-21,5g,1.4925373134328357
566,2020-04-21,bilan,8.955223880597014
567,2020-04-21,complot,10.44776119402985
568,2020-04-21,experts,11.940298507462686
569,2020-04-21,politique,7.462686567164178
